id,lat,long
"411145USat - Saticula (Italy)",41.0915,14.5041
"455124UAlt - Altinum (Italy)",45.5462,12.3994
"438105ULuc - Luca (Italy)",43.8406,10.506
"45891UCom - Comum (Italy)",45.812,9.0855
"424133UAmi - Amiternum (Italy)",42.402,13.3088
"415145UBov - Bovianum (Italy)",41.482,14.4726
"438113UFae - Faesulae/Phaisulai (Italy)",43.8072,11.2924
"422125UCap - Capena (Italy)",42.1727,12.5379
"420139USul - Sulmo (Italy)",42.0468,13.9256
"424113UCos - Cosae/Cosa/Kossai (Italy)",42.4126,11.2877
"417133UFer - Ferentinum (Italy)",41.6909,13.2536
"417132UAna - Anagnia (Italy)",41.7422,13.1589
"415132UPri - Privernum (Italy)",41.4905,13.1849
"415128USat - Satricum (Italy)",41.513,12.755
"419127UGab - Gabii (Italy)",41.8871,12.7173
"416125UArd - Ardea (Italy)",41.6112,12.5496
"445113UBon - Bononia/Felsina (Italy)",44.4946,11.3418
"427137UInt - Interamnia Praetuttiorum (Italy)",42.6588,13.7056
"426126UInt - Interamna Nahars (Italy)",42.5604,12.6433
"407145USta - Stabiae (Italy)",40.6997,14.4926
"433120UCor - Cortona (Italy)",43.2746,11.9853
"389236XPel - Pelasgia coastal site (Phthiotis)",38.926,22.85
"393224GFar - Farsala Tholos (Thessaly)",39.29501,22.37113
"397228EAPa - Agios Panteleimon monastery (Thessaly)",39.7212,22.7763
"395228XTse - Tserli farm excavation (Thessaly)",39.5496,22.7614
"394225EHyp - Ypapantis church (Thessaly)",39.3725,22.5133
"350248GOdi - Odigitria tholos (Crete)",34.97535,24.79989
"349249GGer - Gerokambos tholos (Crete)",34.9368,24.9013
"349249GPap - Papoura tholos (Crete)",34.9332,24.9163
"351258XChr - Chrysokamino farmstead (Crete)",35.1329,25.8395
"351257XPrP - Priniatikos Pyrgos excavation (Crete)",35.128,25.7313
"353250XSkl - Sklavokambos excav. (Crete)",35.2952,24.958
"353245XArm - Armeni tombs (Crete)",35.318,24.463
"350254XCho - Chondros excav. (Crete)",35.0347,25.3761
"371000UAbo - Aboula/Alba (Iberia)",37.1445,-2.7741
"373000UAcc - Accis/Col. Iulia Gemella (Iberia)",37.3013,-3.1363
"368000UAci - Acinippo/Acinipo (Iberia)",36.8324,-5.2407
"376000UAga - Agatucci? (Iberia)",37.609,-3.1376
"368000UAip - Aipora/Ebora (Iberia)",36.7921,-6.2901
"418000UAll - Allobo/Alaun (Iberia)",41.7704,-1.122
"426000UAn2 - Andelos (Iberia)",42.5992,-1.8593
"416022UAqu - Aquae Calidae (Iberia)",41.6345,2.1616
"369000UAra - Aratispi (Iberia)",36.9384,-4.4412
"413000UArc - Arcobriga (Iberia)",41.2959,-2.1381
"367000UAru - Arunda (Iberia)",36.7385,-5.1655
"380000UAss - Asso (Iberia)",38.0211,-1.8981
"375000UAst - Astigi/Astigis/Col. Augusta Firma (Iberia)",37.5409,-5.08
"425000UAst - Asturica Augusta/Asturica (Iberia)",42.4589,-6.0635
"378000UAte - Ategua (Iberia)",37.7554,-4.5729
"389000UAug - Augusta Emerita (Iberia)",38.9159,-6.3456
"398000UAug - Augustobriga (Iberia)",39.805,-5.4069
"418000UAug - Augustobriga (Iberia)",41.8335,-1.9856
"376000UBac - Bactara? (Iberia)",37.5728,-3.0659
"423000UBae - Baedunia/Bedunia (Iberia)",42.2713,-5.8521
"361000UBae - Baelo/Belo (Iberia)",36.0899,-5.7744
"415022UBae - Baetulo (Iberia)",41.4525,2.2473
"375000UBas - Basti (Iberia)",37.5121,-2.7325
"381000UBeg - Begastrum (Iberia)",38.0875,-1.7721
"413000UBel - Beligio? (Iberia)",41.3128,-0.7957
"419000UBel - Belsinon/*Balsio (Iberia)",41.9005,-1.4185
"426000UBer - Bergidum Flavium (Iberia)",42.5998,-6.7258
"414000UBil - Bilbilis Augusta (Iberia)",41.382,-1.6032
"420000UBri - Brigaecium/Brigeco (Iberia)",42.0279,-5.5958
"390000UBud - Budua (Iberia)",39.0021,-6.9162
"372000UCal - Calecula/Callicula (Iberia)",37.2056,-3.8584
"370000UCal - Callet (Iberia)",37.0072,-5.5543
"402000UCap - Capera/Municipium Flavium Caparensis (Iberia)",40.1668,-6.1011
"424000UCar - Cara/Carta (Iberia)",42.374,-1.5494
"378000UCar - Carbula (Iberia)",37.8076,-5.024
"388000UCar - Carcuvium? (Iberia)",38.8458,-4.0636
"362000UCar - Carteia/Calpe/Karpessos (Iberia)",36.1832,-5.4104
"380000UCas - Castulo/Caesarii Iuvenales (Iberia)",38.0358,-3.6236
"400000UCau - Caurium/Castrum Cecilium Cauriensis (Iberia)",39.9821,-6.5372
"414000UCel - Celsa/Col. Victrix Iulia Lepida (Iberia)",41.3725,-0.434
"368000UCil - Cilpe/Lacilbula? (Iberia)",36.7969,-5.3172
"414022UCol - Barcino Col. (Iberia)",41.3841,2.1754
"418000UCol - Clunia Sulpicia Col. (Iberia)",41.7806,-3.371
"405000UCom - Complutum (Iberia)",40.4732,-3.3876
"415000UCon - Contrebia Belaisca/Contrebia (Iberia)",41.5131,-1.0271
"383000UCon - Contributa Iulia Ugultunia (Iberia)",38.3489,-6.391
"426000ICor - Corticata Isl. (Iberia)",42.6176,-8.7847
"365000ICot - Cotinussa Isl. (Iberia)",36.5091,-6.2747
"425000UDac - Dactionum (Iberia)",42.524,-7.5105
"427000UDeo - Deobriga (Iberia)",42.6767,-2.9028
"408005UDer - Dertosa/Hibera Iulia Ilercavonia (Iberia)",40.8151,0.5238
"388001UDia - Dianium/Hemeroskopeion (Iberia)",38.8428,0.1071
"404000UErc - Ercavica (Iberia)",40.4333,-2.6697
"435000UFla - Flavionavia (Iberia)",43.5021,-6.0997
"421000UFor - Forum Limicorum (Iberia)",42.0706,-7.5675
"429000UGeb - Gebala (Iberia)",42.8947,-2.5011
"372000IHer - Herculis Isl. (Iberia)",37.1892,-6.9452
"418013UIes - Iessos/Iesos (Iberia)",41.7877,1.2899
"403001UIld - Ildum (Iberia)",40.2529,0.0754
"416006UIle - Ilerda (Iberia)",41.6178,0.6261
"372000UIli - Iliberri/Elvira/Municipium Florentinum (Iberia)",37.1765,-3.5979
"382000UIli - Ilici/Helike/Ecclesia Elotana (Iberia)",38.2393,-0.6953
"374000UIli - Ilipula/Ilipla (Iberia)",37.3614,-6.6779
"373000UIlu - Ilurco (Iberia)",37.267,-3.7672
"375000UIpa - Ipagrum/Epagrum (Iberia)",37.5202,-4.6599
"367000UIpt - Iptuci (Iberia)",36.737,-5.5573
"378000UIpt - Iptuci/Ituci (Iberia)",37.7548,-4.3777
"427000UIri - Iria Flavia (Iberia)",42.7433,-8.6633
"370000UIrn - Irni? (Iberia)",37.03,-5.1216
"380-40UIst - Isturgi (Iberia)",38.0273,-3.9832
"430000UIto - Iturisa/Turissa (Iberia)",42.9795,-1.3474
"430000UIul - Iuliobriga (Iberia)",42.9851,-4.1139
"421003ULab - Labitulosa/Labitolosa (Iberia)",42.1461,0.2984
"367000ULac - Lacca (Iberia)",36.7078,-5.8812
"364000ULac - Lacippo/Lacipo (Iberia)",36.4433,-5.2735
"425000ULan - Lancia/Lance (Iberia)",42.5305,-5.4314
"373000ULau - Lauro/*Olaurum (Iberia)",37.2822,-4.8333
"389000ULib - Libisosa/Colonia Forum Augustum (Iberia)",38.9416,-2.3551
"384000ULuc - Lucentum/Castrum Album/Akra Leuke (Iberia)",38.3644,-0.4383
"371000ULuc - Lucurgentum (Iberia)",37.12,-5.4493
"430000ULuc - Lucus Augusti (Iberia)",43.0092,-7.5582
"404000UMan - Mantua (Iberia)",40.3888,-4.0726
"385000UMar - Mariana (Iberia)",38.5474,-2.9275
"383000UMel - Mellaria (Iberia)",38.2946,-5.34
"390000UMet - Metellinum (Iberia)",38.9662,-5.956
"388000UMir - Mirobriga (Iberia)",38.8205,-5.0843
"377000UMun - Munigua (Iberia)",37.7133,-5.7409
"415000UNer - Nertobriga (Iberia)",41.5021,-1.3646
"381000UNer - Nertobriga Concordia Iulia (Iberia)",38.1175,-6.6137
"395000UNor - Norba/Col. Norbensis Caesarina (Iberia)",39.4731,-6.3711
"364000UOno - Onoba/Oba (Iberia)",36.4332,-5.4553
"373000UOst - Ostippo (Iberia)",37.2882,-4.8764
"420000UPal - Palantia (Iberia)",42.0113,-4.5373
"398031UPol - Pollentia (Iberia)",39.8484,3.1233
"382000UReg - Regina (Iberia)",38.2027,-5.9509
"415020URub - Rubricatum? (Iberia)",41.494,2.026
"353000URus - Rusaddir (Iberia)",35.2945,-2.9339
"380000USac - Sacili/Municipium Martiale (Iberia)",37.9878,-4.488
"379000USal - Salaria? (Iberia)",37.9255,-3.325
"411011USal - Salauris? (Iberia)",41.078,1.1288
"365000USal - Salduba/Saltum (Iberia)",36.4624,-5.0704
"410000USal - Salmantica (Iberia)",40.965,-5.663
"389000USa2 - Saltigi (Iberia)",38.9189,-1.729
"401041USan - Sanisera (Baleares)",40.0692,4.0871
"368000USau - Saudo/Sandone (Iberia)",36.8174,-5.8545
"382000USeg - Segisa? (Iberia)",38.2238,-1.4099
"399000USeg - Segobriga (Iberia)",39.8853,-2.813
"416000USe2 - Segortia Lanka (Iberia)",41.588,-3.3997
"383000USer - Seria (Iberia)",38.3093,-6.7786
"367000USex - Sexi/Saxetanum (Iberia)",36.7319,-3.6935
"370000USin - Singilia Barba (Iberia)",37.0321,-4.6302
"386000USis - Sisapo? (Iberia)",38.6464,-4.5183
"414018USub - Subur? (Iberia)",41.4157,1.8197
"413000UTer - Termes (Iberia)",41.331,-3.1486
"379000UThi - Thiar (Iberia)",37.9141,-0.7786
"399000UTol - Toletum (Iberia)",39.8568,-4.0245
"438000ITri - Trileuci Islands. (Iberia)",43.7797,-7.869
"424000UTri - Tritium (Iberia)",42.4459,-3.4713
"379000UTug - Tugia (Iberia)",37.8923,-3.1673
"367000UTur - Turirecina/Regina (Iberia)",36.6946,-5.8604
"377000UUcu - Ucubi/Col. Claritas Iulia (Iberia)",37.6808,-4.5538
"376000UUli - Ulia Fidentia/Ulia (Iberia)",37.6487,-4.6989
"370000UUrg - Urgia/Ugia (Iberia)",36.9901,-5.8293
"372000UUrs - Urso/Col. Genetiva Iulia (Iberia)",37.2423,-5.0902
"416000UUxa - Uxama Argaela/Uxama (Iberia)",41.577,-3.089
"395000UVal - Valentia (Iberia)",39.4753,-0.3756
"398000UVal - Valeria (Iberia)",39.8092,-2.1502
"425000UVar - Vareia? (Iberia)",42.461,-2.4067
"417000UVic - Vicus Aquarius (Iberia)",41.7234,-5.7971
"425000UVir - Virovesca (Iberia)",42.5364,-3.3318
"442006UAgi - Aginnum/Nitiobriges (Gallia)",44.2068,0.6192
"495000UAla - Alauna (Gallia)",49.5071,-1.4552
"479053UAnd - Andematunnum/Civitas Lingonum (Gallia)",47.8642,5.3352
"491000UAre - Aregenua/Vidocassii (Gallia)",49.1066,-0.43
"447051UAug - Augusta (Gallia)",44.716,5.0574
"456056UAug - Augusta (Gallia)",45.5878,5.6074
"469043UAug - Augustodunum/Aeduorum (Gallia)",46.945,4.299
"458031UAug - Augustonemetum/Augusta Arvernorum/Arvernis (Gallia)",45.7787,3.0858
"458013UAug - Augustoritum/Lemovecas (Gallia)",45.8289,1.2667
"471024UAva - Avaricum/Biturigae (Gallia)",47.0822,2.3992
"456067UAxi - Axima/Forum Claudii Ceutronum (Gallia)",45.5561,6.651
"448000UBur - Burdigala (Gallia)",44.8378,-0.5792
"468049UCab - Cabilonnum (Gallia)",46.7825,4.859
"474007UCae - Caesarodunum/civitas Turonorum (Gallia)",47.3956,0.6945
"432024UCar - Carcasso/Carcaso/Col. Iulia (Gallia)",43.2058,2.3641
"437073UCem - Cemenelum (Gallia)",43.719,7.2763
"479019UCen - Cenabum/civitas Aurelianorum (Gallia)",47.9019,1.9104
"434034UCes - Cessero/Araura (Gallia)",43.3951,3.4206
"435054UCol - Aquae Sextiae Col. (Gallia)",43.5319,5.4473
"441048UCol - Arausio Col. (Gallia)",44.138,4.8074
"449049UCol - Valentia Col. (Gallia)",44.9316,4.8895
"467025UDer - Derventum (Gallia)",46.6948,2.5203
"446065UEbu - Eburodunum (Gallia)",44.5623,6.4951
"438048UGla - Glanum (Gallia)",43.7735,4.8329
"495005UIul - Iuliobona (Gallia)",49.5179,0.5361
"475-06UIul - Iuliomagus/Andecavis (Gallia)",47.4706,-0.555
"435070ILer - Lero Isl. (Gallia)",43.5194,7.0494
"466003ULim - Limonum/civitas Pictonum/Pictavis (Gallia)",46.5803,0.3493
"471010ULuc - Lucas (Gallia)",47.1268,0.9986
"457000UMed - Mediolanum/Santonum (Gallia)",45.7445,-0.6319
"445035UXMi - Mimas (Gallia)",44.5173,3.4987
"486054UNas - Nasium (Gallia)",48.637,5.3768
"438044UNem - Nemausus/Arecomici (Gallia)",43.8384,4.3604
"470032UNov - Noviodunum?/Nevirnum? (Gallia)",46.9872,3.1572
"496030UNov - Noviomagus (Gallia)",49.5822,3.0007
"435070IPla - Planasia/Lerina Isl. (Gallia)",43.5078,7.0452
"472000UXRa - Ratiatum (Gallia)",47.1848,-1.5469
"488061USca - Scarponna (Gallia)",48.8472,6.0752
"444026USeg - Segodunum/Rutenis/Civitas Rutenorum (Gallia)",44.3508,2.5741
"431058UTau - Taurois/Tauroention (Gallia)",43.0744,5.8027
"466049UTin - Tinurtium (Gallia)",46.5659,4.909
"436014UTol - Tolosa (Gallia)",43.6044,1.443
"438046UUge - Ugernum (Gallia)",43.8099,4.6446
"459000IUli - Uliarios /Olario Isl. (Gallia)",45.924,-1.2997
"472060UVes - Vesontio (Gallia)",47.2337,6.0304
"376227SApD - Apollo Deiradiotis (Argos)",37.6418,22.72053
"489023ULut - Lutecia (Gallia)",48.8529,2.3499
"515000UAbo - Abona (Britannia)",51.4791,-2.6475
"368259XXyl - Xylokeratidi cem. (Amorgos)",36.8326,25.8656
"520010UAdA - Ad Ansam (Britannia)",51.9769,0.9674
"493040UDur - Durocotorum Remorum (Gallia)",49.2538,4.0339
"522000UAla - Alauna? (Britannia)",52.2138,-1.8712
"475045XAle - Alesia (Gallia)",47.5393,4.5001
"523000UBan - Bannaventa (Britannia)",52.2762,-1.1059
"539000UCal - Calcaria (Britannia)",53.8793,-1.2619
"514000UCal - Calleva Atrebatum (Britannia)",51.3574,-1.0822
"544000UCat - Cataractonium (Britannia)",54.3869,-1.6524
"509000UCla - Clausentum? (Britannia)",50.8957,-1.1909
"519009UCol - Camulodunum Col. (Britannia)",51.8908,0.9007
"519000UCol - Glevum Col./Clavinio (Britannia)",51.8603,-2.2483
"532000UCol - Lindum Col. (Britannia)",53.2332,-0.5405
"521011UCom - Combretovium (Britannia)",52.134,1.0845
"540000UDe2 - Delgovicia? (Britannia)",54.0251,-0.5971
"571000UDev - Devana (Britannia)",57.1359,-2.0842
"507000UDur - Durnovaria/Durotriges (Britannia)",50.7151,-2.4376
"514005UDur - Durobrivae (Britannia)",51.3898,0.5018
"519000UDur - Durocobrivis (Britannia)",51.8864,-0.5208
"516000UDur - Durocornovium (Britannia)",51.5667,-1.7218
"522001UDur - Duroliponte (Britannia)",52.2126,0.1128
"516001UDur - Durolitum (Britannia)",51.644,0.1
"513011UXDu - Durovernum (Britannia)",51.277,1.0784
"540000UEbu - Eburacum (Britannia)",53.957,-1.0871
"507000UIsc - Isca Dumnoniorum (Britannia)",50.7219,-3.5312
"513000UIsc - Ischalis? (Britannia)",51.3027,-2.7186
"521000ULac - Lactodorum (Britannia)",52.126,-0.9935
"510000ULin - Lindinis (Britannia)",51.0017,-2.684
"515000ULon - Londinium (Britannia)",51.5125,-0.0992
"549000ULug - Luguvalium (Britannia)",54.897,-2.9418
"526000UMan - Manduessedum (Britannia)",52.5672,-1.5205
"530000UMed - Mediolanum (Britannia)",52.9698,-2.6848
"533000IMon - Mona Isl. (Britannia)",53.2833,-4.3333
"519000UXMo - Moridunum (Britannia)",51.862,-4.2963
"508000UNov - Noviomagus Reginorum (Britannia)",50.8333,-0.7887
"515002UNov - Noviomagus (Britannia)",51.451,0.178
"590000IOrc - Orcades Islands. (Britannia)",59,-3
"511013FPor - Portus Dubris/Dubrae (Britannia)",51.1241,1.3116
"526000URat - Ratae (Britannia)",52.6354,-1.1371
"507000IVec - Vectis Isl. (Britannia)",50.6667,-1.2667
"526013UVen - Venta Icenorum (Britannia)",52.5814,1.2875
"516000UVen - Venta Silurum (Britannia)",51.6116,-2.768
"511000UVen - Venta Belgarum (Britannia)",51.061,-1.3136
"518000UVer - Verulamium (Britannia)",51.7529,-0.3586
"527000UXVi - Viroconium (Britannia)",52.6748,-2.6433
"402000UAem - Aeminium (Lusitania)",40.2076,-8.4262
"394000UAmm - Ammaia (Lusitania)",39.3691,-7.3866
"417000UAqu - Aquae Flaviae (Lusitania)",41.7393,-7.468
"391000UAra - Arabriga (Lusitania)",39.0561,-9.0081
"394000UAri - Aritium (Lusitania)",39.4492,-8.0233
"372000UBae - Baesuris/Aesuris/Esuris (Lusitania)",37.2185,-7.4417
"371000UBa3 - Balsa (Lusitania)",37.0866,-7.6942
"416000UBra - Bracara Augusta (Lusitania)",41.55,-8.427
"385000UCae - Caetobriga (Lusitania)",38.5231,-8.8887
"411000UCal - Cale (Lusitania)",41.1406,-8.6129
"397000UCol - Collippo (Lusitania)",39.6731,-8.798
"401000UCon - Conimbriga (Lusitania)",40.0991,-8.4934
"386000UEbo - Ebora (Lusitania)",38.5726,-7.9074
"394000UEbu - Eburobrittium (Lusitania)",39.3633,-9.1411
"404000UElb - Elbocoris (Lusitania)",40.3604,-7.8927
"400000UXIg - Igaeditania/Egitania (Lusitania)",39.9966,-7.144
"376000UIul - Iulia Myrtilis (Lusitania)",37.6389,-7.6641
"371000ULac - Lacobriga (Lusitania)",37.1102,-8.6925
"394000ILon - Londobris Isl./Saturno Isl. (Lusitania)",39.4144,-9.5059
"411000UMei - Meidubriga (Lusitania)",41.0675,-7.2196
"380000UMi2 - Mirobriga (Lusitania)",38.0097,-8.6838
"393000UMor - Moron? (Lusitania)",39.3284,-8.5966
"387000UOli - Olisipo (Lusitania)",38.71,-9.1337
"370000UOss - Ossonoba (Lusitania)",37.0154,-7.9351
"380000UPax - Pax Iulia/Pax Augusta/Col. Pacensis (Lusitania)",38.0156,-7.8652
"384000USal - Salacia Imperatoria (Lusitania)",38.3727,-8.5117
"396000USel - Sellium (Lusitania)",39.6032,-8.4081
"406000UTal - Talabriga (Lusitania)",40.6368,-8.4641
"412000UXTo - Tongobriga (Lusitania)",41.1618,-8.1472
"390-83RLus - Lusitania (Iberia)",39,-8.3
"396026UPal - Palma (Iberia)",39.5694,2.6499
"451104UBed - Bedriacum (Cisalpina)",45.1295,10.4424
"457031XGer - Gergovia (Gallia)",45.7201,3.1189
"469040XBib - Bibracte (Gallia)",46.9203,4.0349
"418126UBov - Bovillae (Latium)",41.76373,12.61797
"449105UBri - Brixellum (Italia)",44.9009,10.5159
"374-60WBae - Baetis river (Iberia)",37.366,-6.0224
"390-89WTag - Tagus river (Lusitania)",38.9536,-8.9819
"530-15IBri - Britannia (Britain)",53,-1.5
"411-86WDur - Durius river (Lusitania)",41.1415,-8.5775
"368000UAbd - Abdera (Iberia)",36.7512,-3.0091
"392-86USca - Scalabis (Lusitania)",39.2339,-8.677
"406158UPot - Potentia (Magna Graecia)",40.6379,15.8012
"416129UTTa - Tres Tabernae (Italy)",41.5647,12.8711
"415130UFAp - Forum Appii (Italy)",41.468,12.9937
"411146UCau - Caudium (Italy)",41.0673,14.6417
"426124UAme - Ameria (Italy)",42.5572,12.4134
"380000UIli - Iliturgi (Iberia)",37.9647,-3.756
"423000UCa2 - Calaguris (Iberia)",42.3015,-1.9611
"420000UInt - Intercatia (Iberia)",41.9833,-5.1833
"412139USue - Suessa Aurunca (Italy)",41.2346,13.9307
"416125UCaI - Castrum Inui (Latium)",41.58,12.5112
"420126UNom - Nomentum (Italy)",42.0292,12.6459
"420126UCru - Crustumerium (Latium)",42.0127,12.5482
"419125UAnt - Antemnae (Latium)",41.9375,12.5006
"410146UAbe - Abella (Campania)",40.9615,14.6085
"416128UPom - Pometia (Latium)",41.594,12.8263
"000000GEly - Elysian Fields (Mythic)",37.96393,23.73603
"377223SOrT - Poseidon? temple (Arkadia)",37.71829,22.315
"376224GTEp - Epaminondas tomb (Arkadia)",37.58607,22.42155
"376233FThr - Throni tower (Methana)",37.5837,23.376
"373278GHec - Hecatomnid tomb (Milasa)",37.315,27.7827
"375281SGer - Gerga temple (Caria)",37.518,28.1475
"422122USut - Sutrium (Latium)",42.2392,12.2294
"418132RHer - Hernici tribe (Latium)",41.8,13.15
"410139WVol - Volturnus river (Campania)",41.0354,13.9399
"413140RSid - Sidicini tribe (Campania)",41.3,14
"423140RMar - Marrucini tribe (Italy)",42.3,14
"421139RPae - Paeligni tribe (Italy)",42.1,13.9
"412150RHir - Hirpini tribe (Campania)",41.15,15
"420146RFre - Frentani tribe (Italy)",42,14.6
"419127UCol - Collatia (Latium)",41.9252,12.6671
"377131UAdr - Adranon?/Monte Adranone",37.6852,13.1405
"371150VPaM - Patti Marina villa (Sicily)",37.1488,14.9723
"371150GPan - Pantalica necropolis (Sicily)",37.1342,15.0256
"375141XGGa - Gibil Gabib excav. (Sicily)",37.4528,14.0782
"375141XSab - Sabucina excav. (Sicily)",37.5027,14.1212
"452091WTic - Ticinus river (Italy)",45.1809,9.1458
"452092UTic - Ticinum (Italy)",45.1846,9.1529
"353340UKni - Knidos (Cyprus)",35.3274,34.0397
"355065UTha - Thamugadi (Libya)",35.4852,6.4686
"473113UTer - Teriolis (Noricum)",47.2673,11.2682
"478130UIuv - Iuvavum (Noricum)",47.7978,13.0466
"473114UVel - Veldidena (Noricum)",47.2569,11.3861
"481169UCar - Carnuntum (Noricum)",48.1398,16.9039
"484156UFav - Favianae (Noricum)",48.3938,15.5766
"506051UPer - Perniciacum? (Belgiae)",50.6296,5.1455
"435266UAbr - Abritus (Thrace)",43.5211,26.5517
"437-11UAqu - Aquae Terebellicae (Gallia)",43.7085,-1.053
"507016UGes - Gesoriacum/Bononia (Gallia)",50.7263,1.6151
"439021UAlb - Albiga (Gallia)",43.9285,2.1426
"494033UAug - Augusta Suessionum (Gallia)",49.3809,3.3254
"461034UAqu - Aquae Calidae (Gallia)",46.1259,3.4177
"483041UAug - Augustobona Tricassium (Gallia)",48.3004,4.0815
"491062UDiv - Divodurum/Mettis (Gallia)",49.1202,6.1756
"479055UAnd - Andesina? (Gallia)",47.9302,5.5129
"466022UMed - Mediolanum (Gallia)",46.5594,2.1946
"499023USam - Samarobriva Ambianorum (Gallia)",49.8946,2.3021
"442051UVas - Vasio (Gallia)",44.2382,5.0746
"452057UCul - Cularo/Gratianopolis (Gallia)",45.1926,5.7321
"508061UAqu - Aquae Granni/Aquis (Germania)",50.7754,6.0839
"498066UCol - Col. Augusta Treverorum (Germania)",49.7597,6.644
"509070UCol - Col. Claudia Ara Agrippinensium/Ara Ubiorum (Germania)",50.9413,6.9582
"501082UAqu - Aquae Mattiacorum (Germania)",50.0843,8.2388
"500083UMog - Mogontiacum (Germania)",49.9893,8.2507
"522044UCol - Praetorium Agrippinae (Germania)",52.18,4.4336
"474190UCam - Campona (Noricum)",47.3909,18.9854
"476190UAqu - Aquincum (Noricum)",47.5641,19.0495
"408145UBos - Boscoreale (Italia)",40.7614,14.4714
"329132UOea - Oea (Libya)",32.8999,13.1758
"447212UVim - Viminacium (Moesia)",44.7368,21.2161
"460145UEmo - Emona (Noricum)",46.0453,14.5016
"387014UCol - Colubraria/Ophiussa Island (Iberia)",38.7224,1.4064
"410-41USeg - Segovia (Iberia)",40.9501,-4.1264
"382-33UCas - Castulonensis Saltus Mt. (Iberia)",38.2134,-3.3213
"469070UCol - Col. Aventicum (Helvetia)",46.8803,7.0407
"472075USal - Salodurum/Solodurum (Helvetia)",47.2078,7.537
"468095UCur - Curia (Helvetia)",46.8476,9.5355
"462061UGen - Genava (Helvetia)",46.2011,6.1485
"465066ULou - Lousonna/Leusonna (Helvetia)",46.5165,6.6009
"476076UBas - Basilia (Helvetia)",47.5564,7.5923
"408365UEup - Eupatoria/Magnopolis (Pontus)",40.7663,36.5105
"379306USel - Claudioseleucia/Seleucia Sidera (Anatolia)",37.8996,30.6175
"401381UNic - Nicopolis (Pontus)",40.1366,38.1477
"437074UMon - Monoecus (Gallia)",43.7343,7.4199
"469105RRae - Raetia (Europe)",46.85,10.47
"470150RNor - Noricum (Europe)",47,15
"427029URus - Ruscino (Gallia)",42.7087,2.9452
"450010RAqu - Aquitania (Gallia)",45,1
"433219UNai - Mediana/Naissum",43.3102,21.9489
"456233SSar - Sarmizegetusa Regia (Dacia)",45.6219,23.3103
"426214UDam - Damastion (Illyria)",42.615,21.418
"486078UArg - Argentoratum (Gallia)",48.5827,7.7511
"396400USat - Satala (Pontus)",40.0277,39.5979
"412151UAeT - Aequum Tuticum (Campania)",41.2423,15.0985
"382156UCol - Columna (Magna Graecia)",38.2308,15.6367
"431131UCam - Camerinum (Italia)",43.1344,13.0669
"337483RKos - Kossaioi (Media)",33.7,48.3
"419121UAls - Alsium (Etruria)",41.9331,12.1043
"419122UFre - Fregenae (Etruria)",41.854,12.2
"430105UPop - Populonium (Etruria)",42.9882,10.4896
"442120UFLi - Forum Livii (Italia)",44.221,12.0427
"444117UFCo - Forum Cornelii (Italia)",44.3535,11.711
"421127UEre - Eretum (Latium)",42.135,12.738
"372-74WAna - Ana river (Lusitania)",37.2359,-7.4182
"408141WLuc - Lucrine Lake (Campania)",40.8292,14.08
"412138WLir - Liris river (Campania)",41.2434,13.7751
"420135WFuc - Fucinus Lake (Italia)",41.995,13.547
"358105RByz - Byzacium (Libya)",35.75,10.5
"425123WVad - Vadinon lake (Latium)",42.4841,12.3232
"430126UAsi - Asisium (Umbria)",43.0714,12.6144
"431128UNuc - Nuceria (Umbria)",43.1098,12.7904
"368-62UHas - Haste (Iberia)",36.7866,-6.1794
"369-61UNeb - Nebrissa (Iberia)",36.9195,-6.0784
"410144USue - Suessula (Campania)",40.9896,14.3983
"393171UPet - Petelia (Magna Graecia)",39.2661,17.0511
"416134UFru - Frusino (Latium)",41.6402,13.3519
"412143UTre - Trebula (Campania)",41.2271,14.2617
"416126UCor - Corioli (Latium)",41.609,12.618
"413133SJAn - Iove Anxur T.  (Latium)",41.2915,13.26
"414128UAst - Astura (Latium)",41.4089,12.7653
"411154UAqu - Aquilonia (Campania)",41.05,15.4246
"411147LCaF - Caudine Forks (Campania)",41.0302,14.5398
"399182RSal - Sallentini (Magna Graecia)",39.9,18.3
"418127ULab - Labicum (Latium)",41.8093,12.7377
"417137UCom - Cominium (Campania)",41.682,13.713
"438159USca - Scardona (Dalmatia)",43.8179,15.923
"441152UIad - Iader (Liburnia)",44.1155,15.2245
"408134IPan - Pandateria island (Latium)",40.7965,13.4332
"409130IPon - Pontia island (Latium)",40.8935,12.96
"433113USae - Saena (Tuscany)",43.3185,11.3322
"437053WDru - Druentia river (Gallia)",43.7246,5.3319
"449089UDer - Dertona (Liguria)",44.8972,8.8655
"461111UTri - Tridentum (Alps)",46.0697,11.1206
"369069URus - Rusiccade (Numidia)",36.8796,6.90522
"362087USic - Sicca (Numidia)",36.1826,8.718
"366088UBuR - Bulla Regia (Numidia)",36.5589,8.757
"329356UBSa - Bethsaida/Julias (Palestine)",32.9105,35.6309
"328356WGal - Sea of Galilee/Genesaret (Palestine)",32.81,35.6
"318355WJor - Jordan river (Palestine)",31.837,35.5465
"380238BMet - Metroon (Athens)",37.9752,23.722
"369151BTel - Tellaro villa (Sicily)",36.8936,15.0786
"358146SHer - Hera T. (Malta)",35.8459,14.5522
"429126UMev - Mevania (Umbria)",42.9348,12.6096
"430127UHis - Hispellum (Umbria)",42.9883,12.6725
