1328,,,,,,,,,,,,,,,,,,
"Name","a","b","c","city","country","lat","long","source","vici_id","note","pleiades","dare","arach","livius","wikipedia","wikidata","Archis","http"
"Vulci -Velch - Tempio Grande",,,," ","IT",42.419655,11.62843,"Vici.org",23894,"Velx - Etruscan temple.",,,,,,,,
"Hercules Temple, Vulci",,,," ","IT",42.418175,11.631992,"Vici.org",23895,"Small temple (sacellum) dedicated to Hercules. Velx, Velch.",,,,,,,,
"Harran, temple?",,,," ","TR",36.859684,39.035255,"Vici.org",23950,"Temple of the Moon?",,,,,,,,
"Tychaion, Sanameyn",,,," As Sanamayn","SY",33.071503,36.181541,"Vici.org",23952,"Temple of tyche at Is-Sanamen",,,,,,,,
"Apamea, Nympheum",,,," ","SY",35.417549,36.402039,"Vici.org",23961,"Remains of nympheum",,,,,,,,
"Mithraeum‎ Sutri",,,," Sutri","IT",42.239799,12.2269,"Vici.org",23977,"Madonna del Parto (Sutri)",,,,,,,,
"Mithraeum de Sarrebourg",,,," Sarrebourg","FR",48.730274,7.053757,"Vici.org",23978,"Mithraeum de Sarrebourg",,,,,,,,
"Duino Mithraeum",,,," ","IT",45.784168,13.597778,"Vici.org",23979,"Duino Mithraeum",,,,,,,,
"Rožanec Mithraeum",,,," Rožanec","SI",45.607021,15.160034,"Vici.org",23980,"Mithraeum",,,,,,,,
"Troy - Tevfikiye Köyu",,,," ","TR",39.958027,26.238846,"Vici.org",24000,"Temple of Atena",,,,,,,,
"Niniveh - Ninuva",,,," Mosul","IQ",36.359283,43.152775,"Vici.org",24014,"Nineveh - hill of Kuyunjik [Mosul, Irak]- Ishtar temple",,,,,,,,
"Nabu Temple in Ninuva",,,," Mosul","IQ",36.36021,43.152412,"Vici.org",24018,"Nabu temple of Niniveh",,,,,,,,
"Saint Mahala Chapel",,,," ","TR",37.399319,33.147533,"Vici.org",24068,"Mahalaç Şapeli - IVh century. Near Üçkuyu Köyü/Karaman",,,,,,,,
"Nympheum at Hierapolis [Pamukkale]",,,," ","TR",37.926804,29.126369,"Vici.org",24085,"IInd century AD temple  of the nymphs.",,,,,,,,
"Hattusa, Temple VI",,,," ","TR",40.009495,34.615921,"Vici.org",24104,"Hittite temple in the temple area",,,,,,,,
"Hattusa, Temple V - Temenos",,,," ","TR",40.008484,34.621208,"Vici.org",24105,"Sanctuary in temple-area",,,,,,,,
"Hattusa, Temple II",,,," ","TR",40.008286,34.619194,"Vici.org",24106,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple III",,,," ","TR",40.007694,34.617691,"Vici.org",24107,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple IV",,,," ","TR",40.008427,34.615654,"Vici.org",24108,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXX",,,," ","TR",40.009441,34.61121,"Vici.org",24112,"Hittite temple.",,,,,,,,
"Hattusa, Great Temple",,,," ","TR",40.01992,34.615417,"Vici.org",24113,"Hittite temple in Lower City",,,,,,,,"https://www.academia.edu/25146616/Die_Ausgrabungen_in_Bo%C4%9Fazk%C3%B6y-%E1%B8%AAattu%C5%A1a_2014_AA_2015_1_69-107?auto=view&campaign=weekly_digest"
"Hattusa, Temple XVI",,,," ","TR",40.011024,34.616371,"Vici.org",24120,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XV",,,," ","TR",40.010796,34.616318,"Vici.org",24121,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XIV",,,," ","TR",40.010563,34.616188,"Vici.org",24122,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XIII",,,," ","TR",40.010384,34.616001,"Vici.org",24123,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XII",,,," ","TR",40.010612,34.616764,"Vici.org",24124,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XI",,,," ","TR",40.010422,34.616581,"Vici.org",24125,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple X",,,," ","TR",40.010277,34.61644,"Vici.org",24126,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXIX",,,," ","TR",40.010174,34.615696,"Vici.org",24127,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple IX",,,," ","TR",40.009911,34.616837,"Vici.org",24128,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XIX",,,," ","TR",40.010231,34.617172,"Vici.org",24129,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XVIII",,,," ","TR",40.010784,34.617275,"Vici.org",24130,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XVII",,,," ","TR",40.00996,34.617649,"Vici.org",24131,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXIII",,,," ","TR",40.010151,34.617897,"Vici.org",24132,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XX",,,," ","TR",40.009552,34.617867,"Vici.org",24133,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXI",,,," ","TR",40.009567,34.618401,"Vici.org",24134,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXII",,,," ","TR",40.009422,34.618462,"Vici.org",24135,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXV",,,," ","TR",40.009048,34.618519,"Vici.org",24136,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXIV",,,," ","TR",40.009338,34.6185,"Vici.org",24137,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXVI",,,," ","TR",40.008614,34.615845,"Vici.org",24138,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXVII",,,," ","TR",40.008106,34.616581,"Vici.org",24139,"Hittite sanctuary in the temple-area of Hattusa",,,,,,,,
"Hattusa, Temple XXXI",,,," ","TR",40.013996,34.619194,"Vici.org",24140,"Temple at the Southern Citadel",,,,,,,,
"Hattusa, Chamber I",,,," ","TR",40.012527,34.618713,"Vici.org",24141,"Small shrine at the upper citadel near the ""sacred pool"". XIIIth centurey BC.",,,,,,,,
"Nymphaion of Miletus",,,," ","TR",37.528378,27.280546,"Vici.org",24164,"Roman Nymphaion",,,,,,,,
"Serapeion of Miletus",,,," ","TR",37.528309,27.277081,"Vici.org",24165,"Hellenistic temple of Serapis",,,,,,,,
"Atena Temple of Miletus",,,," ","TR",37.528324,27.2717,"Vici.org",24166,"Remains of the Vth century BC temple",,,,,,,,
"Temenos of the Egyptian Gods at Priene",,,," ","TR",37.65947,27.29887,"Vici.org",24176,"Egyptian gods sanctuary.",,,,,,,,
"Temenos of Demeter at Priene",,,," ","TR",37.660824,27.29583,"Vici.org",24177,"Early Hellenistic sanctuary of Demeter and Kore.",,,,,,,,
"Rock Temple at Priene",,,," ","TR",37.664497,27.29406,"Vici.org",24178,"Small sanctuary on the south  slope of the acropolis.",,,,,,,,
"Kybele Temple at Priene",,,," ","TR",37.658272,27.294632,"Vici.org",24179,"Hellenistic temple of Kybele",,,,,,,,
"Alexandroon of Priene",,,," ","TR",37.658337,27.295004,"Vici.org",24180,"Alexander the Great`s House at Priene",,,,,,,,
"Etruskisch-römische Tempelanlage",,,," Fiesole","IT",43.808475,11.292941,"Vici.org",24190,"Etruskisch-römische Tempelanlage",,,,,,,,
"Priene, Temple of Isis and Anubis",,,," ","TR",37.659454,27.29915,"Vici.org",24203,"Part of Egyptiam Gods Temenos",,,,,,,,
"Hierothysion of Messene",,,," ","GR",37.175129,21.920322,"Vici.org",24205,"Greek sanctuary of Olympian gods.",,,,,,,,
"Heroon of Priene",,,," ","GR",37.171692,21.918816,"Vici.org",24206,"The Heroon at the Stadium of Priene.",,,,,,,,
"Zeus Ithomatas Temple",,,," ","GR",37.185535,21.926165,"Vici.org",24208,"Remains of Greek sanctuary.",,,,,,,,
"Sanctuary of Demetra and Dioskouroi at Messene",,,," ","GR",37.176022,21.919825,"Vici.org",24209,"Greek sanctuary - Ithomi",,,,,,,,
"Sanctuary of Artemis Limnatida, Messene",,,," ","GR",37.178577,21.930021,"Vici.org",24213,"Greek sanctuary",,,,,,,,
"Isis Temple, Ephesus",,,," ","TR",37.936535,27.343935,"Vici.org",24218,"Ephesos",,,,,,,,
"Heroon of Ephesos",,,," ","TR",37.946892,27.343821,"Vici.org",24237,"Heroum at Ephesus.",,,,,,,,
"Heroon of Erythrai",,,," ","TR",38.383434,26.479324,"Vici.org",24239,"Temple over grave of an hero in Erythrai near modern Ildırı, Izmir Province.",,,,,,,,
"Atena Temple of Erythrae",,,," ","TR",38.383732,26.478916,"Vici.org",24240,"Temple of Athene in Erythrai.",,,,,,,,
"Kybele`s Place in Erythrae",,,," ","TR",38.381371,26.477757,"Vici.org",24242,"Remains of the Kybele open air sanctuary.",,,,,,,,
"Artemis Temple at Termessos",,,," ","TR",36.981567,30.464413,"Vici.org",24299,"Thermessos - temple of Artemis",,,,,,,,
"Minor Temple of Artemis at Termessos",,,," ","TR",36.981647,30.464165,"Vici.org",24300,"Artemis temple of Thermessos",,,,,,,,
"Zeus Solymeus Temple - Termessos",,,," ","TR",36.981911,30.46385,"Vici.org",24302,"Zeus-Solymeus Temple of Thermessos.",,,,,,,,
"Heroon of Termessos",,,," ","TR",36.982113,30.463512,"Vici.org",24303,"Grave of an hero at Thermessos.",,,,,,,,
"Corinthian Temple at Termessos",,,," ","TR",36.983356,30.463049,"Vici.org",24304,"Corinthian order temple at Thermessos.",,,,,,,,
"Temple of Artemis Hadrian, Termessos",,,," ","TR",36.988041,30.467007,"Vici.org",24312,"Temple of Artemis and Hadrian at Thermessos",,,,,,,,
"Patara, Temple",,,," ","TR",36.265869,29.319174,"Vici.org",24330,"Small temple at Patara",,,,,,,,
"Patara",,,," ","TR",36.263699,29.315155,"Vici.org",24331,"Roman temple",,,,,,,,
"Tycheum of Perge",,,," ","TR",36.961433,30.85483,"Vici.org",24353,"Tyche temple in the middle of agora.",,,,,,,,
"Nymheum of Perge",,,," ","TR",36.965393,30.85573,"Vici.org",24354,"Remnats of the ancient temple.",,,,,,,,
"Artemision of Perge",,,," ","TR",36.967621,30.856728,"Vici.org",24356,"Probably temple of Artemis.",,,,,,,,
"Zaus Temple, Selge",,,," ","TR",37.227142,31.119879,"Vici.org",24369,"Temple of Zeus at Selge.",,,,,,,,
"Nympheum at Side",,,," ","TR",36.764294,31.387955,"Vici.org",24396,"Temple of Nymphs.",,,,,,,,
"Dionysius Temple, Side",,,," ","TR",36.768585,31.390322,"Vici.org",24399,"Temple of Dionysius",,,,,,,,
"Tycheum, Side",,,," ","TR",36.76836,31.39118,"Vici.org",24400,"Temple of Side Tyche in the middle of state agora.",,,,,,,,
"Side, Baptisterium",,,," ","TR",36.768002,31.393761,"Vici.org",24406,"Byzantine baptisterium",,,,,,,,
"Aspendos",,,," ","TR",36.941193,31.17033,"Vici.org",24427,"Doric temple",,,,,,,,
"Temple of Apollo, Alabanda",,,," ","TR",37.594929,27.983883,"Vici.org",24443,"Apollo temple at Alabanda.",,,,,,,,
"Asclepieion of Heloros",,,," ","IT",36.841862,15.105948,"Vici.org",24464,"Temple of Asclepios - Eloros[ Heloro, Helorus]",,,,,,,,
"Sanctury of Callicrateia, Apollonia",,,," Susah","LY",32.901646,21.971415,"Vici.org",24480,"Apollonia in Cyrenaica - sanctuary.",,,,,,,,
"Sanctuary of Kalybe, Bosra",,,," Busra","SY",32.519478,36.482773,"Vici.org",24495,"Kalybe - cradle of the King's Daughter.",,,,,,,,
"Hadad Temple, Aleppo",,,," Aleppo","SY",36.199238,37.162819,"Vici.org",24504,"Temple of the Storm God inside the citadel.",,,,,,,,"http://archive.archaeology.org/0911/features/syria_aleppo_temple_storm_god_citadel.html"
"Temple of Zeus Bombos at Burj Baqirha",,,," ","SY",36.209179,36.656483,"Vici.org",24534,"Roman temple of the Ith century AD.",,,,,,,,
"Tempel",,,," Lausanne","CH",46.517078,6.60096,"Vici.org",24553,"Tempel – Lousonna – Lausanne",,,,,,,,
"Tempel Ulpia Noviomagus",,,," Kreis","DE",51.367474,6.611528,"Vici.org",24560,"Tempel – Gelduba – Gellep",,,,,,,,
"Babptistery of Kafar Aruk",,,," كفرعروق","SY",36.145576,36.667118,"Vici.org",24566,"Sixth century baptistery at Kafr Aruk",,,,,,,,
"Fadra [Fedra]",,,," ","SY",36.318352,36.805241,"Vici.org",24594,"Ancient sanctuary",,,,,,,,
"Ugarit [Ugaryt]",,,," Al-Maqatei","SY",35.603371,35.78595,"Vici.org",24608,"Baal Tempel at Ras Shamra - Phoenicia",,,,,,,,
"Ugarit [Ugaryt]",,,," Al-Maqatei","SY",35.60326,35.786682,"Vici.org",24609,"Dagan Tempel at Ras Shamra - Phoenicia",,,,,,,,
"""White Castel"", Palmyra",,,," Palmyra","SY",34.552826,38.248627,"Vici.org",24633,"Funerary temple IInd century. Qasr al Abiadh.",,,,,,,,
"Temple of the Signa, Palmyra",,,," Palmyra","SY",34.555191,38.260414,"Vici.org",24638,"Garrison shrine.",,,,,,,,
"Temple of Aphlad, Dura Europos",,,," ","SY",34.743992,40.728451,"Vici.org",24645,"Aphlad Temple",,,,,,,,
"Dolicheneum, Dura Europos",,,," ","SY",34.75082,40.728882,"Vici.org",24646,"Temple of Jupiter Dolichenus",,,,,,,,
"Temple of Atargatis, Dura Europos",,,," ","SY",34.746674,40.731106,"Vici.org",24650,"Temple of the aramaic goddess Atargatis.",,,,,,,,
"Temple of Zeus Megistos, Dura Europos",,,," ","SY",34.746944,40.731949,"Vici.org",24651,"Roman temple.",,,,,,,,
"Tycheum, Dura Europos",,,," ","SY",34.74736,40.730751,"Vici.org",24653,"Temple of the Gadde",,,,,,,,
"""The Cathedral"", Gerasa (Jerash)",,,," Jerash","JO",32.280773,35.891205,"Vici.org",24688,"IVth century church in the place of earlier Roman Dionysius Temple",,,,,,,,
"Nemesis Temple, Gerasa (Jerash)",,,," Jerash","JO",32.284718,35.893616,"Vici.org",24690,"Temple of Nemesis.",,,,,,,,
"Temple of Ninurta, Dur-Kurigalzu",,,," ","IQ",33.352036,44.203114,"Vici.org",24709,"Ninurta Temple",,,,,,,,
"Temple of Enlil, Dur Kurigalzu",,,," ","IQ",33.352348,44.203438,"Vici.org",24710,"Enlil Temple",,,,,,,,
"Temple of Ninlil, Dur-Kurigalzu",,,," ","IQ",33.353046,44.203403,"Vici.org",24711,"Ninlil Temple.",,,,,,,,
"Rhodiapolis in Lycia",,,," ","TR",36.387661,30.265293,"Vici.org",24737,"ruins of the temple.",,,,,,,,
"Round Temple, Rhodiapolis",,,," ","TR",36.386566,30.265453,"Vici.org",24746,"Round temple of Rodiapolis",,,,,,,,
"Adyton, Paleokastro",,,," ","GR",35.194733,26.275862,"Vici.org",24763,"Sacred building with adyton .",,,,,,,,
"Adyton, Paleokastro",,,," ","GR",35.194664,26.275763,"Vici.org",24765,"Sacred area with building - adyton.",,,,,,,,
"Gournia [Gurnia]",,,," ","GR",35.109737,25.79244,"Vici.org",24791,"Temple outside the palace.",,,,,,,,
"Gournia [Gurnia]",,,," ","GR",35.109322,25.792416,"Vici.org",24792,"Processional terrace.",,,,,,,,
"Gortyn, Apollo Temple",,,," ","GR",35.059383,24.94986,"Vici.org",24795,"Temple of the Pythian Apollon",,,,,,,,
"Gortyna - Gortyn, Temple of the Egyptian Gods",,,," ","GR",35.06023,24.950275,"Vici.org",24803,"Gortys, The Temple of the Egyptian deities",,,,,,,,
"Asclepeion of Lissos",,,," ","GR",35.243778,23.785561,"Vici.org",24807,"The Temple of Asclepius",,,,,,,,
"Aptera",,,," ","GR",35.46389,24.141373,"Vici.org",24814,"Byzantine building",,,,,,,,
"Aptera",,,," ","GR",35.461121,24.141991,"Vici.org",24815,"Doric temple.",,,,,,,,
"Kato Zakros",,,," Kato Zakros","GR",35.098099,26.260895,"Vici.org",24821,"Minoan sanctuary",,,,,,,,
"Kato Zakros, Adyton",,,," Kato Zakros","GR",35.098057,26.261356,"Vici.org",24822,"Room of worship - temple.",,,,,,,,
"Malia [Crete]",,,," ","GR",35.292625,25.492758,"Vici.org",24837,"Ancient temple",,,,,,,,
"Malia [Crete]",,,," ","GR",35.291981,25.490381,"Vici.org",24838,"Sanctuary",,,,,,,,
"Shrine of Double Axes, Knossos",,,," ","GR",35.297562,25.16334,"Vici.org",24848,"Knosos - temple",,,,,,,,
"Knossos - Minos Temple",,,," ","GR",35.298813,25.162397,"Vici.org",24851,"Minos temple at Knosos",,,,,,,,
"Lepreon GR",,,," ","GR",37.43943,21.724463,"Vici.org",24854,"Demeter temple",,,,,,,,
"Neandreia",,,," ","TR",39.723354,26.275829,"Vici.org",24866,"Neandria - Apollo tTemple",,,,,,,,
"Pella",,,," ","GR",40.755238,22.517597,"Vici.org",24881,"Demeter Temple",,,,,,,,
"Pella - Khirbet Fahl",,,," ","JO",32.449673,35.613911,"Vici.org",24892,"Ruins of the Canaanite temple",,,,,,,,
"Phocaea - Phokaia",,,," ","TR",38.670052,26.753105,"Vici.org",24893,"Atena Temple at Phocaea - turk. Foça",,,,,,,,
"Phocaea - Phokaia",,,," ","TR",38.670193,26.753139,"Vici.org",24894,"Kybele Temple at Phocaea - turk. Foça",,,,,,,,
"Artemision of Phitagorio",,,," ","GR",37.693192,26.926823,"Vici.org",24915,"Artemida Temple at Pythagorion.",,,,,,,,
"Colophon [Kolophon]",,,," ","TR",38.109894,27.138725,"Vici.org",24919,"Ruins of a temple",,,,,,,,
"Tusculum",,,," ","IT",41.797588,12.712985,"Vici.org",24923,"Ruins of the cathedral",,,,,,,,
"Tusculum, Jovis Temple",,,," ","IT",41.798317,12.704335,"Vici.org",24929,"Temple of Jovis",,,,,,,,
"Ash Shaykh Qasatin",,,,,,31.537102,34.960453,"Vici.org",25016,"Ancient temple - ruin. Esh Sheikh Qusatin.",,,,,,,,
"Labraunda, Temple of Zeus",,,," ","TR",37.419186,27.819481,"Vici.org",25041,"Temple of Zeus Labrandos",,,,,,,,
"Kfar Zabad",,,," ","LB",33.78743,35.986794,"Vici.org",25077,"Ruins Roman period temples at Kafr Zbad.",,,,,,,,"http://www.middleeast.com/kfarzabad.htm"
"Megiddo",,,," ","IL",32.585175,35.185619,"Vici.org",25111,"Chalcolithic temple",,,,,,,,
"Doliche [Dülük] TR",,,," ","TR",37.176109,37.363167,"Vici.org",25153,"Mithreum.",,,,,,,,
"Dülük Baba Tepesi",,,," ","TR",37.127678,37.345055,"Vici.org",25154,"Jupiter Dolichenus sanctuary.",,,,,,,,
"Cumae, Sybil`s Home",,,," Monte di Cuma","IT",40.84861,14.053611,"Vici.org",25191,"Cave of the Cumaean Sibyl",,,,,,,,
"Asclepeion of Agrigentum",,,," ","IT",37.282555,13.589526,"Vici.org",25193,"Temple of Asclepius - Esculapius",,,,,,,,
"Grotta del Genovese in Levanzo Island",,,," ","IT",38.001678,12.321625,"Vici.org",25196,"Cave of Genovese - prehistoric sanctuary with paintings.",,,,,,,,
"Satet's Temple on Elephantine Island",,,," ","EG",24.08527,32.886444,"Vici.org",25199,"Temple of Satet [Satis]",,,,,,,,
"Kom Ombo, Temple of Sobek",,,," ","EG",24.453079,32.927681,"Vici.org",25201,"Crocodile Museum",,,,,,,,
"Hercules` Temple, Kleonai",,,," ","GR",37.817532,22.771435,"Vici.org",25209,"Heracles` temple of ancient town Cleonae.",,,,,,,,
"Temple",,,," Solin","HR",43.536404,16.481493,"Vici.org",25226,"Temple",,,,,,,,
"Vergina [Aigai]",,,," ","GR",40.480026,22.321404,"Vici.org",25241,"The temple of Eukleia.",,,,,,,,
"Vergina [Aigai]",,,," ","GR",40.48143,22.324549,"Vici.org",25242,"Cybele temple",,,,,,,,
"Mistra Maltese",,,," San Pawl il-Baħar","MT",35.955307,14.384421,"Vici.org",25245,"Remains of Chalcolithic structures.",,,,,,,,
"Tas-Silg",,,," Marsaxlokk","MT",35.846191,14.552289,"Vici.org",25247,"IInd Millenium BC.",,,,,,,,
"Aulida, Artemision",,,," ","GR",38.433407,23.592316,"Vici.org",25260,"Temple of Artemis",,,,,,,,
"Tiryns, The Geometric Temple",,,," ","GR",37.598843,22.800325,"Vici.org",25265,"Ruin of ancient Tiryns",,,,,,,,
"Megara Hyblaea",,,," ","IT",37.204262,15.175998,"Vici.org",25276,"Extra mural temple",,,,,,,,
"Volubilis",,,," ","MA",34.072189,-5.555971,"Vici.org",25286,"Ruins of an temple.",,,,,,,,
"Volubilis, Temple at Forum",,,," ","MA",34.073151,-5.555402,"Vici.org",25310,"Forum Temple",,,,,,,,
"Heroon of Paestum",,,," Paestum","IT",40.423233,15.004859,"Vici.org",25319,"Tomb - cenotaph - shrine of an heroo",,,,,,,,
"Lararium of Paestum",,,," Paestum","IT",40.42168,15.004612,"Vici.org",25322,"Temple of guardian deities.",,,,,,,,
"Paestum",,,," Paestum","IT",40.423512,15.006211,"Vici.org",25323,"Roman Temple - santuario romano",,,,,,,,
"Temple of Peace, Paestum",,,," Paestum","IT",40.421875,15.005267,"Vici.org",25325,"Tempio della Pace",,,,,,,,
"Ishtar Temple, Mari",,,," ","SY",34.55114,40.886002,"Vici.org",25407,"Temple of Ishtar in Tell Hariri",,,,,,,,
"Shamash Temple, Mari",,,," ","SY",34.550564,40.888885,"Vici.org",25410,"Tell Hariri. temple of the god Shamash.",,,,,,,,
"Dagan Temple, Mari",,,," ","SY",34.550812,40.888962,"Vici.org",25412,"Tell Hariri, temple od the god Dagan.",,,,,,,,
"Temple of Ninkarrak , Terqa",,,," Al Asharah","SY",34.922188,40.568501,"Vici.org",25418,"Nin Karrak temple in Terqa, Tell Ashara, Sirqu.",,,,,,,,"http://www.iimas.org/Terqa.html#temple"
"Havránok",,,," Bobrovník","SK",49.10442,19.47649,"Vici.org",25445,"Celtic temple",,,,,,,,
"Kounov Stone Alignments [CZ]",,,," Domoušice","CZ",50.224632,13.693881,"Vici.org",25454,"Neolithic sanctuary? Megalithic stone row.",,,,,,,,
"Morgantina",,,," ","IT",37.430794,14.479367,"Vici.org",25516,"Agora sanctuary",,,,,,,,
"Morgantina, Temple of Demeter and Kore",,,," ","IT",37.43034,14.479649,"Vici.org",25518,"Morgantia, Murgantia and Morgantium - temple",,,,,,,,
"Cadianda - Kadyanda",,,," ","TR",36.721939,29.23451,"Vici.org",25536,"Ruins of the temple.",,,,,,,,
"Pedesa",,,," ","TR",37.066193,27.418606,"Vici.org",25547,"Atena Temple at Pedasa",,,,,,,,
"Heraclea ad Latmun",,,," ","TR",37.501923,27.524929,"Vici.org",25563,"Temple of Athena",,,,,,,,
"Yazilikaya",,,," ","TR",40.025085,34.632607,"Vici.org",25601,"Rear buildings of the temple.",,,,,,,,
"Hattusa (Hattuşaş)",,,," ","TR",40.012459,34.615929,"Vici.org",25605,"Hattusa, Temple VII",,,,,,,,
"Morgantina, Citadel",,,," ","IT",37.437569,14.48876,"Vici.org",25626,"Ruins of a temple.",,,,,,,,
"Rock of Ceres at Enna",,,," ","IT",37.569225,14.289181,"Vici.org",25627,"Rock shrine of Demeter - Ceres.Rocca di Cerere.",,,,,,,,
"Phaselis",,,," ","TR",36.522934,30.551172,"Vici.org",25669,"Ruins of unidentified temple",,,,,,,,
"Amarna",,,," ","EG",27.650969,30.897001,"Vici.org",25678,"Aten ""Long Temple""",,,,,,,,
"Akrai - Acrae",,,," Palazzolo Acreide","IT",37.057468,14.893764,"Vici.org",25682,"Baptistery?",,,,,,,,
"Acrae - Acrai, Templi Ferali",,,," ","IT",37.055534,14.896886,"Vici.org",25686,"Heroon. Temple dedicated to the cult of the dead heroes.",,,,,,,,
"Kasmenai - Casmenae",,,," ","IT",37.076412,14.82563,"Vici.org",25689,"Temple pre Kasmenai.",,,,,,,,
"Kasmenai - Casmenae",,,," ","IT",37.076519,14.826977,"Vici.org",25690,"Temple",,,,,,,,
"Pantalica",,,," ","IT",37.13324,15.026877,"Vici.org",25694,"Remains of Greek temple.",,,,,,,,
"Korinthos, Temple of Hermes",,,," Archea Korinthos","GR",37.905369,22.878944,"Vici.org",25704,"Corinthus - Hermes temple",,,,,,,,
"Korinthos, Temple of Apollo",,,," Archea Korinthos","GR",37.905262,22.879042,"Vici.org",25707,"Corinthus - Apollo temple",,,,,,,,
"Korinthos, Peribolos of Apollo",,,," Archea Korinthos","GR",37.906101,22.880495,"Vici.org",25712,"Precinct o Apollo",,,,,,,,"http://corinth.ascsa.net/id/corinth/monument/peribolos%20of%20apollo?q=references%3A%22Corinth%3APublication%3AStillwell%20et%20al.%2C%20Corinth%201.2%2C%201941%22&t=&v=icons&sort=rating%20desc%2C%20sort%20asc&s=5"
"Asklepeion of Korinthos",,,," ","GR",37.91069,22.877462,"Vici.org",25714,"Corinthus - temple of Asclepius",,,,,,,,
"Corinthus [Korinthos], Poseidon Temple",,,," Archea Korinthos","GR",37.905216,22.879162,"Vici.org",25717,"Temple of Poseidon",,,,,,,,
"Corinthus [Korinthos], Heracles Temple",,,," Archea Korinthos","GR",37.905151,22.879211,"Vici.org",25718,"Temple of Heracles",,,,,,,,
"Korinthos, Sacred Spring",,,," Archea Korinthos","GR",37.905525,22.879786,"Vici.org",25719,"Corinthus",,,,,,,,
"Corinthus [Korinthos], Oracle",,,," Archea Korinthos","GR",37.905647,22.879766,"Vici.org",25720,"Oracle",,,,,,,,
"Corinthus, Dionysus sanctuary",,,," Archea Korinthos","GR",37.903324,22.877775,"Vici.org",25727,"Temple of Dionysos - Korinthos",,,,,,,,
"Corinthos - Korinthos, Heraion?",,,," Archea Korinthos","GR",37.905712,22.87797,"Vici.org",25729,"Temple of Hera Akraia?",,,,,,,,
"Corinthos - Korinthos",,,," Archea Korinthos","GR",37.906113,22.880432,"Vici.org",25732,"Greek temple of the fourth century",,,,,,,,
"Acrocorinth, Temple of Aphrodite",,,," ","GR",37.891788,22.875423,"Vici.org",25738,"Aphrodite temple of ""Upper Corinth""",,,,,,,,
"Perachora, Temple  of Hera Limenia",,,," ","GR",38.027851,22.854637,"Vici.org",25742,"Precinct of Hera Limneia - Peribolos",,,,,,,,
"Perachora, Geometric Temple",,,," ","GR",38.028168,22.852785,"Vici.org",25744,"Geometric period temple of Perachora",,,,,,,,
"Keryneia Achaias",,,," ","GR",38.16428,22.156441,"Vici.org",25777,"Remnants of Doric Temple.",,,,,,,,
"Larissa",,,," Larisa","GR",39.641125,22.416231,"Vici.org",25860,"Byzantine Temple",,,,,,,,
"Limyra, Ptolemaion",,,," ","TR",36.342308,30.169407,"Vici.org",25887,"Hellenistic round temple so-called Ptolemaion",,,,,,,,
"Myndos, Temple of  Poseidon",,,," ","TR",37.059559,27.228441,"Vici.org",25908,"Remains of the Poseidon Temple.",,,,,,,,
"Amyzon, Artemision",,,," ","TR",37.607769,27.710646,"Vici.org",25925,"Sanctuary of Artemis.",,,,,,,,
"Xanthos, Nereids Monument",,,," ","TR",36.354839,29.320246,"Vici.org",25964,"Nereids monument of Xanthos",,,,,,,,
"Oinoada - Oenoada - Apollo Temple",,,," ","TR",36.803757,29.55249,"Vici.org",25982,"Temple of Apollo",,,,,,,,
"Kibyra- Cibyra",,,," ","TR",37.158199,29.495401,"Vici.org",25993,"Ruins of temple.",,,,,,,,
"Bubon, Sebasteion",,,," ","TR",36.967999,29.407824,"Vici.org",25997,"Municipal temple for the Imperial cult",,,,,,,,"http://www.eie.gr/nhrf/institutes/igra/projects/boubon/sebasteion.asp"
